city_ibge_code;epidemiological_week;growth_factor
2708709.0;29.0;0.14
2708709.0;30.0;0.67
2708709.0;31.0;1.5
2708709.0;32.0;0.67
2709400.0;17.0;0.0
2709400.0;21.0;0.07
2709400.0;22.0;9.0
2709400.0;23.0;1.78
2709400.0;24.0;0.56
2709400.0;25.0;6.22
2709400.0;26.0;0.38
2709400.0;27.0;0.9
2709400.0;28.0;1.21
2709400.0;29.0;1.43
2709400.0;30.0;0.73
2709400.0;31.0;1.46
2709400.0;32.0;0.31
1303601.0;17.0;0.0
1303601.0;19.0;1.0
1303601.0;20.0;0.0
1303601.0;22.0;0.65
1303601.0;23.0;0.73
1303601.0;24.0;3.62
1303601.0;25.0;1.17
1303601.0;26.0;5.03
1303601.0;27.0;0.77
1303601.0;28.0;2.75
1303601.0;29.0;0.65
1303601.0;30.0;1.74
1303601.0;31.0;0.57
1303601.0;32.0;0.47
2907301.0;17.0;0.0
2907301.0;20.0;0.25
2907301.0;21.0;2.0
2907301.0;22.0;0.5
2907301.0;23.0;1.5
2907301.0;24.0;3.67
2907301.0;25.0;1.18
2907301.0;26.0;0.62
2907301.0;27.0;2.88
2907301.0;28.0;1.22
2907301.0;29.0;0.96
2907301.0;30.0;0.3
2907301.0;31.0;8.0
2907301.0;32.0;0.47
2908903.0;17.0;0.0
2908903.0;20.0;0.0
2908903.0;23.0;2.5
2908903.0;24.0;0.8
2908903.0;25.0;2.0
2908903.0;26.0;3.12
2908903.0;27.0;0.44
2908903.0;28.0;2.0
2908903.0;29.0;0.77
2908903.0;30.0;2.47
2908903.0;31.0;0.36
2908903.0;32.0;1.87
2911709.0;17.0;-1.0
2911709.0;18.0;-0.0
2911709.0;22.0;1.0
2911709.0;23.0;9.75
2911709.0;24.0;0.46
2911709.0;25.0;0.33
2911709.0;26.0;0.33
2911709.0;27.0;7.5
2911709.0;28.0;1.6
2911709.0;29.0;0.92
2911709.0;30.0;1.41
2911709.0;31.0;0.58
2911709.0;32.0;1.33
2921450.0;17.0;0.0
2921450.0;22.0;0.0
2921450.0;24.0;-5.0
2921450.0;25.0;0.0
2921450.0;29.0;1.0
2921450.0;30.0;9.0
2921450.0;31.0;0.33
2921450.0;32.0;5.33
2300150.0;17.0;1.0
2300150.0;18.0;0.0
2300150.0;20.0;0.6
2300150.0;21.0;3.0
2300150.0;22.0;5.56
2300150.0;23.0;0.6
2300150.0;24.0;2.97
2300150.0;25.0;1.67
2300150.0;26.0;0.91
2300150.0;27.0;0.93
2300150.0;28.0;1.26
2300150.0;29.0;0.32
2300150.0;30.0;3.46
2300150.0;31.0;1.05
2300150.0;32.0;0.59
2304004.0;17.0;3.0
2304004.0;18.0;3.0
2304004.0;19.0;7.0
2304004.0;20.0;0.13
2304004.0;21.0;5.75
2304004.0;22.0;0.57
2304004.0;23.0;2.65
2304004.0;24.0;0.86
2304004.0;25.0;1.31
2304004.0;26.0;1.23
2304004.0;27.0;0.58
2304004.0;28.0;2.58
